point_id,cell_id,cut,frame,x,y,timestamp,x_pixel_size,y_pixel_size,cut_time,frame_rel,x_parallel,x_perpendicular,cut_length,vx,vy,velocity,v_parallel,v_perpendicular,velocity_cut
341,220830-E7_Out,False,8,357.0,211.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.4914594594594594,55.8553963131343,96.17692030835673,0.0,1.0,1.0,-0.007459459459459417,0.696632828179446,0.6966727645263024
341,220830-E7_Out,False,9,357.0,212.0,10166.179133972,0.05035490409067586,0.05035490409067586,4,5,0.484,56.552029141313746,96.17692030835673,0.0,1.0,1.0,-0.007459459459459472,0.6966328281794532,0.6966727645263096
341,220830-E7_Out,False,10,357.0,213.0,10167.504014248001,0.05035490409067586,0.05035490409067586,4,6,0.4765405405405405,57.2486619694932,96.17692030835673,,,,,,
342,220830-E7_Out,False,3,269.0,149.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.31654054054054054,-50.469488775866324,96.17692030835673,-3.0,1.0,3.1622776601683795,-0.02918918918918928,-1.455650685748104,1.4559433119749021
342,220830-E7_Out,False,4,266.0,150.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.28735135135135126,-51.92513946161443,96.17692030835673,-1.0,-1.0,1.4142135623730951,0.00021621621621631393,-1.4140606661553008,1.414060682685515
342,220830-E7_Out,False,5,265.0,149.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.2875675675675676,-53.33920012776973,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
342,220830-E7_Out,False,6,265.0,149.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.2875675675675676,-53.33920012776973,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
342,220830-E7_Out,False,7,265.0,149.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.2875675675675676,-53.33920012776973,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
342,220830-E7_Out,False,8,265.0,149.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.2875675675675676,-53.33920012776973,96.17692030835673,,,,,,
343,220830-E7_Out,False,3,294.0,150.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.4901621621621621,-31.837159998290627,96.17692030835673,-2.0,0.0,2.0,-0.014486486486486483,-1.4348556759516988,1.4349288027987765
343,220830-E7_Out,False,4,292.0,150.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.4756756756756756,-33.272015674242326,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
343,220830-E7_Out,False,5,292.0,150.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.4756756756756756,-33.272015674242326,96.17692030835673,-1.0,1.0,1.4142135623730951,-0.01470270270270263,-0.020795009796408692,0.02546766379542483
343,220830-E7_Out,False,6,291.0,151.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.46097297297297296,-33.292810684038734,96.17692030835673,0.0,1.0,1.0,-0.007459459459459472,0.6966328281794532,0.6966727645263096
343,220830-E7_Out,False,7,291.0,152.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.4535135135135135,-32.59617785585928,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
343,220830-E7_Out,False,8,291.0,152.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.4535135135135135,-32.59617785585928,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
343,220830-E7_Out,False,9,291.0,152.0,10166.179133972,0.05035490409067586,0.05035490409067586,4,5,0.4535135135135135,-32.59617785585928,96.17692030835673,,,,,,
344,220830-E7_Out,False,3,366.0,174.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.8326486486486486,36.536832212277346,96.17692030835673,3.0,4.0,5.0,-0.008108108108108136,4.938814826645341,4.9388214822272065
344,220830-E7_Out,False,4,369.0,178.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.8245405405405405,41.47564703892269,96.17692030835673,0.0,1.0,1.0,-0.007459459459459361,0.6966328281794532,0.6966727645263096
344,220830-E7_Out,False,5,369.0,179.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.8170810810810811,42.17227986710214,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
344,220830-E7_Out,False,6,369.0,179.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.8170810810810811,42.17227986710214,96.17692030835673,,,,,,
345,220830-E7_Out,False,3,372.0,191.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.7492972972972972,52.68415731918307,96.17692030835673,1.0,2.0,2.23606797749979,-0.0076756756756756195,2.110693494334754,2.1107074508382566
345,220830-E7_Out,False,4,373.0,193.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.7416216216216216,54.794850813517826,96.17692030835673,0.0,2.0,2.0,-0.014918918918919055,1.3932656563588992,1.393345529052612
345,220830-E7_Out,False,5,373.0,195.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.7267027027027025,56.188116469876725,96.17692030835673,0.0,1.0,1.0,-0.007459459459459361,0.696632828179446,0.6966727645263024
345,220830-E7_Out,False,6,373.0,196.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.7192432432432432,56.88474929805617,96.17692030835673,0.0,1.0,1.0,-0.007459459459459472,0.6966328281794532,0.6966727645263096
345,220830-E7_Out,False,7,373.0,197.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.7117837837837837,57.581382126235624,96.17692030835673,0.0,1.0,1.0,-0.007459459459459361,0.696632828179446,0.6966727645263024
345,220830-E7_Out,False,8,373.0,198.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.7043243243243243,58.27801495441507,96.17692030835673,,,,,,
346,220830-E7_Out,False,3,296.0,141.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.5717837837837837,-36.671999775953964,96.17692030835673,-3.0,0.0,3.0,-0.021729729729729752,-2.15228351392755,2.1523932041981664
346,220830-E7_Out,False,4,293.0,141.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.5500540540540539,-38.824283289881514,96.17692030835673,0.0,-1.0,1.0,0.007459459459459472,-0.6966328281794532,0.6966727645263096
346,220830-E7_Out,False,5,293.0,140.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.5575135135135134,-39.52091611806097,96.17692030835673,-1.0,0.0,1.0,-0.007243243243243214,-0.7174278379758476,0.7174644013993865
346,220830-E7_Out,False,6,292.0,140.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.5502702702702702,-40.238343956036815,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
346,220830-E7_Out,False,7,292.0,140.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.5502702702702702,-40.238343956036815,96.17692030835673,,,,,,
347,220830-E7_Out,False,3,331.0,201.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.3777297297297298,30.235944243967708,96.17692030835673,1.0,1.0,1.4142135623730951,-0.00021621621621631393,1.4140606661552972,1.4140606826855115
347,220830-E7_Out,False,4,332.0,202.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.3775135135135135,31.650004910123005,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
347,220830-E7_Out,False,5,332.0,202.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.3775135135135135,31.650004910123005,96.17692030835673,1.0,1.0,1.4142135623730951,-0.0002162162162162029,1.4140606661553043,1.4140606826855187
347,220830-E7_Out,False,6,333.0,203.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.3772972972972973,33.06406557627831,96.17692030835673,0.0,1.0,1.0,-0.007459459459459472,0.696632828179446,0.6966727645263024
347,220830-E7_Out,False,7,333.0,204.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.3698378378378378,33.760698404457756,96.17692030835673,-1.0,1.0,1.4142135623730951,-0.014702702702702686,-0.020795009796401587,0.025467663795419062
347,220830-E7_Out,False,8,332.0,205.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.3551351351351351,33.739903394661354,96.17692030835673,-1.0,1.0,1.4142135623730951,-0.014702702702702686,-0.020795009796401587,0.025467663795419062
347,220830-E7_Out,False,9,331.0,206.0,10166.179133972,0.05035490409067586,0.05035490409067586,4,5,0.34043243243243243,33.71910838486495,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
347,220830-E7_Out,False,10,331.0,206.0,10167.504014248001,0.05035490409067586,0.05035490409067586,4,6,0.34043243243243243,33.71910838486495,96.17692030835673,0.0,1.0,1.0,-0.007459459459459417,0.696632828179446,0.6966727645263024
347,220830-E7_Out,False,11,331.0,207.0,10168.844782688,0.05035490409067586,0.05035490409067586,4,7,0.332972972972973,34.4157412130444,96.17692030835673,,,,,,
348,220830-E7_Out,False,3,266.0,179.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.07102702702702701,-31.722787444410415,96.17692030835673,-3.0,1.0,3.1622776601683795,-0.029189189189189203,-1.455650685748104,1.4559433119749021
348,220830-E7_Out,False,4,263.0,180.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.04183783783783781,-33.17843813015852,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
348,220830-E7_Out,False,5,263.0,180.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.04183783783783781,-33.17843813015852,96.17692030835673,0.0,-1.0,1.0,0.007459459459459472,-0.696632828179446,0.6966727645263024
348,220830-E7_Out,False,6,263.0,179.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.04929729729729728,-33.875070958337965,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
348,220830-E7_Out,False,7,263.0,179.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.04929729729729728,-33.875070958337965,96.17692030835673,0.0,1.0,1.0,-0.007459459459459472,0.696632828179446,0.6966727645263024
348,220830-E7_Out,False,8,263.0,180.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.04183783783783781,-33.17843813015852,96.17692030835673,0.0,0.0,0.0,0.0,0.0,0.0
348,220830-E7_Out,False,9,263.0,180.0,10166.179133972,0.05035490409067586,0.05035490409067586,4,5,0.04183783783783781,-33.17843813015852,96.17692030835673,,,,,,
349,220830-E7_Out,False,3,369.0,162.0,10156.844736992001,0.05035490409067586,0.05035490409067586,4,-1,0.9438918918918919,30.329521788051512,96.17692030835673,3.0,3.0,4.242640687119285,-0.0006486486486487753,4.242181998465892,4.242182048056535
349,220830-E7_Out,False,4,372.0,165.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.9432432432432432,34.5717037865174,96.17692030835673,0.0,1.0,1.0,-0.007459459459459361,0.6966328281794532,0.6966727645263096
349,220830-E7_Out,False,5,372.0,166.0,10160.895501032,0.05035490409067586,0.05035490409067586,4,1,0.9357837837837838,35.26833661469686,96.17692030835673,1.0,0.0,1.0,0.007243243243243214,0.7174278379758547,0.7174644013993935
349,220830-E7_Out,False,6,373.0,166.0,10162.236269472001,0.05035490409067586,0.05035490409067586,4,2,0.943027027027027,35.98576445267271,96.17692030835673,0.0,1.0,1.0,-0.007459459459459583,0.696632828179446,0.6966727645263024
349,220830-E7_Out,False,7,373.0,167.0,10163.545261584,0.05035490409067586,0.05035490409067586,4,3,0.9355675675675674,36.68239728085216,96.17692030835673,0.0,1.0,1.0,-0.007459459459459361,0.6966328281794532,0.6966727645263096
349,220830-E7_Out,False,8,373.0,168.0,10164.854253696001,0.05035490409067586,0.05035490409067586,4,4,0.9281081081081081,37.37903010903161,96.17692030835673,0.0,2.0,2.0,-0.014918918918918944,1.3932656563588992,1.393345529052612
349,220830-E7_Out,False,9,373.0,170.0,10166.179133972,0.05035490409067586,0.05035490409067586,4,5,0.9131891891891891,38.77229576539051,96.17692030835673,0.0,1.0,1.0,-0.007459459459459361,0.696632828179446,0.6966727645263024
349,220830-E7_Out,False,10,373.0,171.0,10167.504014248001,0.05035490409067586,0.05035490409067586,4,6,0.9057297297297298,39.468928593569956,96.17692030835673,,,,,,
350,220830-E7_Out,True,4,284.0,206.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,0.0,0.0,96.17692030835673,,,,,,
351,220830-E7_Out,True,4,351.0,137.0,10159.586508920002,0.05035490409067586,0.05035490409067586,4,0,1.0,-7.105427357601002e-15,96.17692030835673,,,,,,
352,220906-E1_Out,False,3,308.0,252.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.6880911733493287,39.55371451382868,147.2175261305528,6.0,7.0,9.219544457292887,-0.045263692151524926,6.371523993469225,6.3716847694453005
352,220906-E1_Out,False,4,314.0,259.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.6428274811978038,45.925238507297905,147.2175261305528,1.0,2.0,2.23606797749979,-0.013196142665990007,1.1072051289290954,1.1072837647631957
352,220906-E1_Out,False,5,315.0,261.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.6296313385318137,47.032443636227,147.2175261305528,0.0,1.0,1.0,-0.0067826327688830235,0.054341356021055276,0.054763008331213926
352,220906-E1_Out,False,6,315.0,262.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.6228487057629307,47.086784992248056,147.2175261305528,0.0,1.0,1.0,-0.006782632768882801,0.05434135602106238,0.054763008331220955
352,220906-E1_Out,False,7,315.0,263.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.6160660729940479,47.14112634826912,147.2175261305528,0.0,1.0,1.0,-0.0067826327688830235,0.054341356021055276,0.054763008331213926
352,220906-E1_Out,False,8,315.0,264.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.6092834402251649,47.195467704290174,147.2175261305528,,,,,,
353,220906-E1_Out,False,3,254.0,274.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.518940617358003,-13.170986165604296,147.2175261305528,-7.0,1.0,7.0710678118654755,-0.009366492871314414,-6.93531556218772,6.935321887144956
353,220906-E1_Out,False,4,247.0,275.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.5095741244866886,-20.106301727792015,147.2175261305528,-3.0,-1.0,3.1622776601683795,0.005675264153555015,-3.049908606681967,3.0499138869377855
353,220906-E1_Out,False,5,244.0,274.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.5152493886402436,-23.156210334473982,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658841,-0.9441810608659047,0.9442081461767892
353,220906-E1_Out,False,6,243.0,275.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.5080976329995848,-24.100391395339887,147.2175261305528,-2.0,2.0,2.8284271247461903,-0.014303511281317793,-1.88836212173182,1.888416292353589
353,220906-E1_Out,False,7,241.0,277.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.493794121718267,-25.988753517071707,147.2175261305528,0.0,1.0,1.0,-0.006782632768882968,0.05434135602105883,0.05476300833121745
353,220906-E1_Out,False,8,241.0,278.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.487011488949384,-25.93441216105065,147.2175261305528,0.0,0.0,0.0,0.0,0.0,0.0
353,220906-E1_Out,False,9,241.0,278.0,2690.9972938,0.05035490409067586,0.05035490409067586,4,5,0.487011488949384,-25.93441216105065,147.2175261305528,,,,,,
354,220906-E1_Out,False,3,318.0,275.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.5357818483827804,50.788789871182736,147.2175261305528,2.0,4.0,4.47213595499958,-0.026392285331979903,2.2144102578581695,2.21456752952637
354,220906-E1_Out,False,4,320.0,279.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.5093895630508005,53.003200129040906,147.2175261305528,1.0,0.0,1.0,0.00036912287177592873,0.9985224168869706,0.9985224851136261
354,220906-E1_Out,False,5,321.0,279.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.5097586859225764,54.001722545927876,147.2175261305528,0.0,1.0,1.0,-0.0067826327688829124,0.05434135602106238,0.05476300833122096
354,220906-E1_Out,False,6,321.0,280.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.5029760531536935,54.05606390194894,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658841,-0.9441810608659154,0.9442081461767999
354,220906-E1_Out,False,7,320.0,281.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.4958242975130347,53.11188284108302,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658841,-0.9441810608659011,0.9442081461767856
354,220906-E1_Out,False,8,319.0,282.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.48867254187237585,52.16770178021712,147.2175261305528,,,,,,
355,220906-E1_Out,False,3,292.0,251.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.6889678401697966,23.52301448761613,147.2175261305528,5.0,4.0,6.4031242374328485,-0.025284916716652117,5.209977508519081,5.210038864182115
355,220906-E1_Out,False,4,297.0,255.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.6636829234531445,28.732991996135212,147.2175261305528,0.0,2.0,2.0,-0.013565265537765825,0.10868271204211766,0.10952601666243489
355,220906-E1_Out,False,5,297.0,257.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.6501176579153787,28.84167470817733,147.2175261305528,0.0,0.0,0.0,0.0,0.0,0.0
355,220906-E1_Out,False,6,297.0,257.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.6501176579153787,28.84167470817733,147.2175261305528,0.0,1.0,1.0,-0.0067826327688830235,0.05434135602106238,0.05476300833122098
355,220906-E1_Out,False,7,297.0,258.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.6433350251464957,28.896016064198392,147.2175261305528,1.0,1.0,1.4142135623730951,-0.006413509897106984,1.0528637729080295,1.0528833066448204
355,220906-E1_Out,False,8,298.0,259.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.6369215152493887,29.94887983710642,147.2175261305528,0.0,1.0,1.0,-0.0067826327688830235,0.05434135602105883,0.05476300833121746
355,220906-E1_Out,False,9,298.0,260.0,2690.9972938,0.05035490409067586,0.05035490409067586,4,5,0.6301388824805056,30.00322119312748,147.2175261305528,0.0,1.0,1.0,-0.0067826327688829124,0.05434135602105883,0.054763008331217444
355,220906-E1_Out,False,10,298.0,261.0,2691.9772350000003,0.05035490409067586,0.05035490409067586,4,6,0.6233562497116227,30.05756254914854,147.2175261305528,,,,,,
356,220906-E1_Out,False,3,228.0,273.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.5161260554607116,-39.18691036068653,147.2175261305528,-3.0,2.0,3.605551275463989,-0.014672634153093722,-2.886884538618787,2.886921825320041
356,220906-E1_Out,False,4,225.0,275.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.5014534213076178,-42.07379489930532,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658952,-0.9441810608659083,0.9442081461767927
356,220906-E1_Out,False,5,224.0,276.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.4943016656669589,-43.01797596017123,147.2175261305528,-2.0,1.0,2.23606797749979,-0.00752087851243477,-1.9427034777528789,1.9427180356620795
356,220906-E1_Out,False,6,222.0,277.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.4867807871545241,-44.96067943792411,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658897,-0.9441810608659011,0.9442081461767856
356,220906-E1_Out,False,7,221.0,278.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.4796290315138652,-45.90486049879001,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658952,-0.9441810608659154,0.9442081461767999
356,220906-E1_Out,False,8,220.0,279.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.47247727587320626,-46.84904155965592,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658841,-0.9441810608659083,0.9442081461767927
356,220906-E1_Out,False,9,219.0,280.0,2690.9972938,0.05035490409067586,0.05035490409067586,4,5,0.4653255202325474,-47.79322262052183,147.2175261305528,0.0,0.0,0.0,0.0,0.0,0.0
356,220906-E1_Out,False,10,219.0,280.0,2691.9772350000003,0.05035490409067586,0.05035490409067586,4,6,0.4653255202325474,-47.79322262052183,147.2175261305528,0.0,1.0,1.0,-0.0067826327688829124,0.054341356021055276,0.05476300833121391
356,220906-E1_Out,False,11,219.0,281.0,2692.9889517200004,0.05035490409067586,0.05035490409067586,4,7,0.4585428874636645,-47.738881264500776,147.2175261305528,,,,,,
357,220906-E1_Out,False,3,250.0,249.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.6870299450929728,-18.523609733678654,147.2175261305528,-6.0,1.0,6.082762530298219,-0.008997369999538596,-5.936793145300754,5.936799963175189
357,220906-E1_Out,False,4,244.0,250.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.6780325750934342,-24.46040287897941,147.2175261305528,-2.0,1.0,2.23606797749979,-0.007520878512434659,-1.9427034777528753,1.9427180356620761
357,220906-E1_Out,False,5,242.0,251.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.6705116965809995,-26.403106356732284,147.2175261305528,-2.0,1.0,2.23606797749979,-0.007520878512434881,-1.9427034777528753,1.9427180356620761
357,220906-E1_Out,False,6,240.0,252.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.6629908180685646,-28.34580983448516,147.2175261305528,-2.0,1.0,2.23606797749979,-0.00752087851243477,-1.9427034777528789,1.9427180356620795
357,220906-E1_Out,False,7,238.0,253.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.6554699395561299,-30.288513312238038,147.2175261305528,-1.0,0.0,1.0,-0.00036912287177603975,-0.9985224168869706,0.9985224851136261
357,220906-E1_Out,False,8,237.0,253.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.6551008166843538,-31.28703572912501,147.2175261305528,-1.0,0.0,1.0,-0.00036912287177592873,-0.9985224168869635,0.998522485113619
357,220906-E1_Out,False,9,236.0,253.0,2690.9972938,0.05035490409067586,0.05035490409067586,4,5,0.6547316938125779,-32.28555814601197,147.2175261305528,-1.0,0.0,1.0,-0.00036912287177592873,-0.9985224168869706,0.9985224851136261
357,220906-E1_Out,False,10,235.0,253.0,2691.9772350000003,0.05035490409067586,0.05035490409067586,4,6,0.654362570940802,-33.28408056289894,147.2175261305528,0.0,0.0,0.0,0.0,0.0,0.0
357,220906-E1_Out,False,11,235.0,253.0,2692.9889517200004,0.05035490409067586,0.05035490409067586,4,7,0.654362570940802,-33.28408056289894,147.2175261305528,,,,,,
358,220906-E1_Out,False,3,252.0,230.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.8166382134453006,-17.559050664304852,147.2175261305528,-10.0,2.0,10.198039027185569,-0.017256494255525334,-9.87654145682756,9.876556532265052
358,220906-E1_Out,False,4,242.0,232.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.7993817191897753,-27.435592121132412,147.2175261305528,-2.0,1.0,2.23606797749979,-0.00752087851243477,-1.9427034777528789,1.9427180356620795
358,220906-E1_Out,False,5,240.0,233.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.7918608406773405,-29.37829559888529,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658841,-0.9441810608659083,0.9442081461767927
358,220906-E1_Out,False,6,239.0,234.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.7847090850366817,-30.3224766597512,147.2175261305528,-3.0,1.0,3.1622776601683795,-0.00789000138421081,-2.941225894639846,2.9412364773036876
358,220906-E1_Out,False,7,236.0,235.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.7768190836524709,-33.263702554391045,147.2175261305528,-1.0,0.0,1.0,-0.00036912287177592873,-0.9985224168869706,0.9985224851136261
358,220906-E1_Out,False,8,235.0,235.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.776449960780695,-34.262224971278016,147.2175261305528,0.0,0.0,0.0,0.0,0.0,0.0
358,220906-E1_Out,False,9,235.0,235.0,2690.9972938,0.05035490409067586,0.05035490409067586,4,5,0.776449960780695,-34.262224971278016,147.2175261305528,,,,,,
360,220906-E1_Out,False,3,225.0,303.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.3115397037788954,-40.55223693071565,147.2175261305528,-4.0,1.0,4.123105625617661,-0.008259124255986683,-3.939748311526813,3.9397569685593363
360,220906-E1_Out,False,4,221.0,304.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.3032805795229087,-44.491985242242464,147.2175261305528,-2.0,1.0,2.23606797749979,-0.007520878512434825,-1.9427034777528789,1.9427180356620795
360,220906-E1_Out,False,5,219.0,305.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.2957597010104739,-46.43468871999534,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658952,-0.9441810608659083,0.9442081461767927
360,220906-E1_Out,False,6,218.0,306.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.28860794536981493,-47.37886978086125,147.2175261305528,-1.0,0.0,1.0,-0.0003691228717758732,-0.9985224168869706,0.9985224851136261
360,220906-E1_Out,False,7,217.0,306.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.28823882249803906,-48.37739219774822,147.2175261305528,-1.0,1.0,1.4142135623730951,-0.007151755640658897,-0.9441810608659083,0.9442081461767927
360,220906-E1_Out,False,8,216.0,307.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.28108706685738016,-49.32157325861413,147.2175261305528,0.0,1.0,1.0,-0.006782632768882968,0.05434135602106238,0.054763008331220976
360,220906-E1_Out,False,9,216.0,308.0,2690.9972938,0.05035490409067586,0.05035490409067586,4,5,0.2743044340884972,-49.26723190259307,147.2175261305528,-1.0,0.0,1.0,-0.0003691228717758732,-0.9985224168869706,0.9985224851136261
360,220906-E1_Out,False,10,215.0,308.0,2691.9772350000003,0.05035490409067586,0.05035490409067586,4,6,0.2739353112167213,-50.26575431948004,147.2175261305528,,,,,,
361,220906-E1_Out,False,3,323.0,253.0,2683.510087248,0.05035490409067586,0.05035490409067586,4,-1,0.6868453836570849,54.58589212315427,147.2175261305528,3.0,1.0,3.1622776601683795,-0.005675264153555126,3.04990860668196,3.0499138869377784
361,220906-E1_Out,False,4,326.0,254.0,2686.0022612400003,0.05035490409067586,0.05035490409067586,4,0,0.6811701195035298,57.63580072983623,147.2175261305528,0.0,2.0,2.0,-0.013565265537765936,0.10868271204212476,0.10952601666244195
361,220906-E1_Out,False,5,326.0,256.0,2686.9980902,0.05035490409067586,0.05035490409067586,4,1,0.6676048539657639,57.74448344187835,147.2175261305528,0.0,1.0,1.0,-0.0067826327688829124,0.054341356021055276,0.05476300833121391
361,220906-E1_Out,False,6,326.0,257.0,2688.0098069200003,0.05035490409067586,0.05035490409067586,4,2,0.6608222211968809,57.79882479789941,147.2175261305528,0.0,1.0,1.0,-0.0067826327688829124,0.05434135602106238,0.05476300833122096
361,220906-E1_Out,False,7,326.0,258.0,2688.98974812,0.05035490409067586,0.05035490409067586,4,3,0.654039588427998,57.85316615392047,147.2175261305528,0.0,1.0,1.0,-0.0067826327688829124,0.054341356021055276,0.05476300833121391
361,220906-E1_Out,False,8,326.0,259.0,2689.98557708,0.05035490409067586,0.05035490409067586,4,4,0.6472569556591151,57.907507509941524,147.2175261305528,,,,,,
